timestamp,user,coordinate,pixel_color
2023-07-20 15:56:56.472 UTC,zczO9w3NEWo8Ih2dx5vqxrZRbyBpy9EFYmN84NMOaFDoMMwBYIyiwE9ON6u0FzofOx6bjfMxjq3Y1hz0yph9ZA==,"-296,329",#3690EA
2023-07-20 15:56:56.476 UTC,wWlCb5o2lvM3/gtdZDFeWH3iA/zatJ3hap+sdKH7pC2qAkHQET5FW8Js/3hB6hxgbqihIzxbOe7VoOQ5dKCXhA==,"16,-420",#FFD635
2023-07-20 15:56:56.476 UTC,RIPI4/QGEUXDqCth+rexxapnXB1bfM3kEHYv7P7q4w7mdJBoj2WpgodIpHLV2z2DbvCc9u7cJoIc29e4XrSFPA==,"64,12",#000000
2023-07-20 15:56:56.483 UTC,wMVBxJ2mhJJ1LG0s65XZJOR60CBXc8nd8Olkmsj/a3yKgzv47/4Lm9Ehy4t6IZRzqB9myBARAs8Lw/adRCsiHQ==,"-65,225",#000000
2023-07-20 15:56:56.483 UTC,MY3ggc6eA7s9XcXoa0cdbCK0oB0aTG6N8NViXpB26zNpgC/mk3QbC3p5prjUAIZKnkn/45jsK5TXPPuP6sOWOQ==,"273,-262",#FFFFFF
2023-07-20 15:56:56.495 UTC,3okm/vzI57JgnxRXl9e8spE6x7BvBEaxzPr/3hGPQuVRBXCKyLheZP+MCA/DVuUib4K5WKRlNoqtfG1LZ4kjaw==,"-277,-274",#FF4500
2023-07-20 15:56:56.496 UTC,97yip+y5fYwoykHuKvh668HyWEQG6vbzmVmNH4w/8EsDZptnX3i5kZyi6O+ENRvZ1qME4uYM1vgvd/KISUvbKA==,"-106,172",#FFFFFF
2023-07-20 15:56:56.504 UTC,mxMRyGc89QndQZCEYZdBXAxzccr4TIgwmhecaccelUJc4IdA3Ua5tV/39lHwQakZZJu8AyQpeP0CbfkPAFJ/JA==,"39,-429",#FFD635
2023-07-20 15:56:56.507 UTC,q/OtdwQmGDfV1V5ZrKGKiZ0upEPwMMEfYwGCp1BMttw38GYdT3WUvnpUwDqvPaElLpqQUyNvCmrBazhPv3/n9g==,"247,-487",#000000
2023-07-20 15:56:56.508 UTC,+ynk8vyAgVQgmrTH6chrwLO3vosOIsLw+02p8DHrADt6qd7eVC/PmfrkB6DcTRdwcQX3FLjfFysHlPIbtOOftQ==,"70,4",#000000
2023-07-20 15:56:56.508 UTC,gue8IJN7nweF7fRiBPndjmdm6SZZ98f2IUuh45ESxcNl9UPcxORYuDLfBBW8lpUy4jD5NrRRn9Xiu5Gx7RPvNg==,"-228,364",#FFFFFF
